"V1" "V2" "V3" "V4" "V5" "V6"
"1" -25.9687285785999 19.0359382572673 10.3987060555837 -24.0423241909227 -19.7054842090261 -18.6184839821625
"2" -10.7950472648803 -9.0544906720155 -2.57764656057481 10.8323056982921 26.4692937183785 41.1692460409768
"3" -32.8330398500692 -50.542614899081 -5.44232000815524 -64.4801952461905 -8.45207544965155 -12.6505595580062
"4" 4.15253830534773 90.9913440516966 1.67088971519177 67.9585102349764 -35.8648213205596 21.8775893994631
"5" -43.9468586884721 3.66611931056872 58.3216451887163 -8.13317079305876 15.0696153821059 -21.4160643465971
"6" -73.52713748828 4.47492861341404 21.5298960879029 17.8915317722447 6.19296192713535 -8.63801726199725
"7" -28.7758689535291 52.3845629260663 41.9374393324119 -42.9666312432558 60.2772143031201 8.53414499782739
"8" -19.5879513165135 40.0214220317921 -24.8546257904142 20.5286738644753 20.7546145345201 -41.2818768151926
"9" 3.70220577362757 59.5488235398333 -18.3334027266326 -20.6501045379524 -2.39664192688225 -0.306055640600773
"10" -33.0863573849933 20.5097143938107 -9.46208076367625 -1.79159712927069 26.0033602378268 -3.59923412034038
"11" -97.207799559088 -6.72108254210442 24.9494085165889 8.64538915612063 23.9102619610618 -0.644182086296294
"12" -39.9954801831484 50.4102216022213 -4.63050120898798 -20.3087433704042 -12.7740795619907 -22.3894313358295
"13" -43.6773679414433 36.5940018337419 -13.3276021156463 9.1456171155806 -60.0307420471302 -2.133220473822
"14" 27.2866047849993 52.653127507092 17.2325322484417 25.5867905036538 13.2990102026496 20.6075967229045
"15" 9.94858530312606 20.9850041422133 -9.40834775322469 4.60162002210427 -17.0824695499694 -30.9728263872376
"16" -12.4511775951157 -2.17014964594346 44.8908227263292 -9.18568961144941 -12.7579086470715 15.5177540648016
"17" -31.2793320749767 15.3839706697703 -64.674101749405 -26.4908913171668 -3.8163095940829 20.5755859503484
"18" -14.3972976747364 -19.5778983738474 32.3669073165878 -17.4000694853726 -13.0761146733744 -16.3714342089847
"19" -34.0500609923689 10.6966410660547 0.390283315501482 -25.0359435682635 32.2694191005338 13.3995715460681
"20" -8.8644422956169 -25.2509756602647 -11.7772218380383 -40.5761811353134 10.8009422546491 58.2790783941193
"21" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
"22" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
"23" -15.5588475751562 -10.2452981176593 -25.2933833535564 -7.59750246187095 -0.27457804994797 -47.7397584896571
"24" -38.5623220635632 -52.4027712678109 16.6442476021204 67.6605681689959 7.99847331740304 -26.2935546339348
"25" 48.8429808450299 10.9938565847938 84.2379955042735 -0.521827354255573 -1.19722490186655 19.158384097615
"26" 67.5825735640875 2.88175652195402 17.2044835467756 24.5022756707246 30.3529350170915 -2.89488075792766
"27" 52.3818747515133 8.3148187063115 -75.6481901633251 -29.4284330327244 5.40548171250303 -40.4862875678803
"28" 46.017788652362 8.52761622062468 -25.7257025563836 -27.8447357090758 3.65744000135319 -0.458481038093402
"29" -29.4952174647937 24.3978170281154 -1.14029927583326 -33.6173373071626 -62.4526039580217 35.4764318099382
"30" -29.0670030265366 -40.3739381678043 -5.95123190482035 -3.42283920271514 8.23919700191024 -13.9241883300415
"31" 49.2715754600629 2.62944418979384 -28.7163794815839 2.6275385267656 55.328287118246 30.1658114175503
"32" 56.1193827335828 42.0854191148823 -3.18918959019236 15.7030838732679 14.1458673519556 -21.6446835294986
"33" 60.8459186635841 11.8487915425666 12.6929119495803 21.0600872811943 -11.2633684516861 -23.2432005610762
"34" 60.7058806662106 -12.2553890925703 -10.435428638971 -44.7215094759218 -22.6978142184896 1.90236081257057
"35" 74.1926335728764 -31.8248760209393 86.2168420134001 -27.3957923096076 -36.8470154214893 -3.93617822048396
"36" 73.1816139769437 0.845484967084321 -22.5335430110992 -3.03711880547135 5.82387425960528 9.3174777304015
"37" 41.6173885229493 -58.9301977774874 24.7408637583417 -3.75989165323744 11.0805018250422 -35.7576969148993
"38" 15.2304668337818 12.3103281951244 -3.63810315461522 35.3739025422008 -4.07722480164445 14.3088822774448
"39" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
"40" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
"41" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
"42" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
"43" -3.99323920545768 -40.4059243970379 -18.3809390332302 21.4700906442953 -7.47318206345812 12.1586258569329
