"V1" "V2" "V3" "V4" "V5" "V6"
"1" -42.0796672440281 -44.1809060339789 -8.23556405133776 -21.061017059229 5.92628638181355 17.4256175660646
"2" -7.95082425720675 -25.2315171852382 38.2024220832183 22.161305338824 -37.2148192001742 -45.1981820165778
"3" -57.8174452928851 16.4446497416932 -17.4964240459635 -73.0154681550484 35.1776208752247 -5.15688614504657
"4" 32.004638614326 -61.1477250540149 14.059872897546 135.143043304634 37.0153008097041 -4.75693906508688
"5" -108.689107289483 -0.544398553725282 -51.0658158729475 -9.54904682820028 19.0864947592084 15.5254351519109
"6" -82.925503147915 3.71793239932443 -36.3794162814013 28.3623102442417 -42.26777195351 11.8424601595337
"7" -39.185161421343 -33.9056362970224 -25.3781315221753 -24.2956650615309 -105.155089304463 -17.8773512523652
"8" -26.879422499366 -37.2554988686101 28.0122350809909 35.2848050726081 35.1707704373416 31.1212989348405
"9" 1.11019753439795 -94.909301627078 34.1719661609363 0.0881513860323575 7.53874031547753 -15.0904027336642
"10" -13.9903670698694 -30.6060409648721 18.8533712243003 1.25896372638554 -29.0744349775295 20.837276078977
"11" -109.355680957717 19.7905633637938 -10.9621668664646 15.3650460798123 -31.8146594101112 3.57715877217921
"12" -31.3789942013473 -47.1854480934049 -21.2052708073126 -8.61192790454215 -15.2148484854251 23.9760166911338
"13" -55.809789657865 -6.50104027518552 -62.682915131374 26.8079454228356 63.5519535658141 42.8201495601243
"14" 26.4549323891799 -51.0297199856023 -8.11662792035244 57.9179036569118 19.8389344414784 -10.8948336884457
"15" 1.61416333553691 -28.7345401063937 9.64177642006671 18.8926554452148 55.8563156473639 -0.197959272545736
"16" -28.9582620189043 -16.0266932437739 -16.766174584866 1.28534539267003 -7.3723605755003 -51.7625192110543
"17" -19.8818676031458 -90.2177868916969 59.9095570413104 -47.3534322959185 -32.2031024048978 29.3849709270176
"18" -44.2649155609105 37.6778906913592 -44.2215011908143 1.55106567347413 -24.787120361952 -21.1023974438731
"19" -30.1747934164451 -22.7872359904077 17.7300118158855 -20.5547365859386 -40.3959418334159 -9.10972864981124
"20" -24.3874239956721 -11.9294666294894 27.8414821545059 -41.8672519533172 21.4567317044563 -72.4307013531942
"21" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
"22" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
"23" -20.6455370380741 20.327132662268 7.83625990035094 -22.6473083556488 31.0772563963307 39.1471432916305
"24" -49.6885940289876 66.7721886716315 15.8583049312013 26.6383942499768 -14.0100260317736 42.2888912219729
"25" 70.6889287732207 -17.2527159201295 -68.5512882398237 31.5562644591644 -57.5378449335403 -19.6447605900131
"26" 80.2007382207699 16.495852532771 5.44687884513262 -4.69288593782385 -36.818157579144 24.35581928979
"27" 54.2107776641087 -28.1478870070196 48.8003188106153 -62.5053502057656 49.7030646008911 39.3833824529438
"28" 44.2655852211006 -25.2694079538863 7.78818371731284 -47.724717247207 26.0496328258585 -9.15124688904297
"29" -53.1400097522298 -23.9958195974826 -33.4244388560736 -12.1492904753816 65.2110579449654 -46.4621764735853
"30" -34.7336294997628 40.231556170341 -4.20751871980534 -23.0338649134349 16.2222040187709 0.995305932449188
"31" 51.0927685302849 -17.3251946723468 19.3547000665681 -14.3453442203692 -40.1690669980747 35.837484489289
"32" 76.6174456000099 -32.9784031266865 -6.45888791798068 2.11384528814655 -26.3817291605202 39.4024406803024
"33" 82.064735940741 19.0861145095712 -36.7955442944524 11.4597589997459 0.502195214657951 16.9894692129384
"34" 89.0601911629343 -12.8394456503014 -31.8362406437762 -57.4137974415656 19.5676669385564 -26.6883122976803
"35" 69.5319458950867 20.7299648453626 -121.326325771271 -15.0342372858563 21.3936986967675 -5.69736808909861
"36" 106.354049653506 12.5054422232767 10.9687615327574 -5.09436246244538 7.50856651185013 -31.348134049347
"37" 64.7585620147787 66.75944094903 -40.1698909901188 -13.8427321217944 -12.3081965376641 28.3227720640496
"38" 23.878675438639 17.9111057033794 2.96976703546116 48.2769461445365 1.80236839718837 -19.1942521478796
"39" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
"40" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
"41" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
"42" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
"43" 1.14695142350535 57.3645707520778 39.6906105700216 8.66124094654324 1.86690132342519 -7.35270587269077
